1,2101826,gross,6147
1,2101827,gross,9221
1,40757009,gross,13614
1,40756966,gross,16559
1,32598,gross,10.69
1,927066,gross,1077
1,927066,gross,682
1,927067,gross,296.5
1,2101870,gross,339
1,42628045,gross,661.2
1,2101877,gross,715
1,2101878,gross,734
1,2101886,gross,2035
1,2101888,gross,521
1,1836430,gross,3231
1,2101889,gross,3231
1,32600,gross,10.69
1,1436650,gross,10.69
1,32601,gross,10.69
1,32602,gross,10.69
1,2101925,gross,1170
1,2101926,gross,1834
1,2101927,gross,2728
1,40756889,gross,573
1,40757086,gross,462
1,40757040,gross,1467
1,1307515,gross,249
1,2101928,gross,249
1,2101929,gross,287
1,2101930,gross,359
1,927074,gross,220.57
1,927076,gross,206.84
1,927077,gross,91.01
1,927078,gross,368.18
1,19010879,gross,162
1,927079,gross,162
1,2101969,gross,2872
1,2101970,gross,1678
1,2101971,gross,1762
1,19011018,gross,1850
1,2101982,gross,1850
1,911064,gross,1943
1,2101983,gross,1943
1,2101984,gross,2040
1,2101985,gross,2916
1,2102038,gross,732
1,2102075,gross,150
1,2102076,gross,184
1,2102077,gross,209.96
1,2102078,gross,536
1,2102078,gross,446.6
1,2102079,gross,185
1,2102080,gross,135.72
1,2102081,gross,1176.24
1,2102138,gross,326
1,32311,gross,10.69
1,2102140,gross,294
1,2102141,gross,309
1,2102152,gross,324
1,2102156,gross,294
1,2102157,gross,309
1,2102158,gross,324
1,1314002,gross,10.69
1,2102163,gross,1044
1,2102163,gross,1253
1,2102164,gross,450.66
1,2102166,gross,508
1,32315,gross,10.69
1,1715117,gross,10.69
1,2102219,gross,849
1,2102238,gross,4340
1,916802,gross,10.69
1,32336,gross,10.69
1,32338,gross,10.69
1,32340,gross,10.69
1,32341,gross,10.69
1,32342,gross,10.69
1,32343,gross,10.69
1,19012221,gross,1936.2
1,2102261,gross,1936.2
1,2102279,gross,1965.04
1,2102280,gross,880
1,2102281,gross,1453
1,2102292,gross,300
1,1322081,gross,10.69
1,42742484,gross,1746
1,42742485,gross,396
1,42742486,gross,2594
1,42742487,gross,1020.8
1,42742488,gross,1516
1,42742489,gross,392.08
1,42742490,gross,1597.32
1,42742491,gross,1020.8
1,2102572,gross,442
1,2102573,gross,580
1,2102574,gross,609
1,19029248,gross,10.69
1,1329241,gross,10.69
1,19029306,gross,10.69
1,729855,gross,10.69
1,2102595,gross,444
1,730548,gross,10.69
1,2102657,gross,269
1,19033385,gross,10.69
1,44816374,gross,4095
1,44816375,gross,2032
1,44816376,gross,3561
1,19018604,gross,1779
1,44816377,gross,1779
1,19018604,gross,1948
1,44816377,gross,1948
1,44816378,gross,4103.46
1,44816379,gross,2032
1,19037446,gross,10.69
1,44816380,gross,1786
1,44816380,gross,2679
1,44816381,gross,726
1,44816384,gross,1640
1,44816385,gross,745
1,44816386,gross,1490
1,44816387,gross,745
1,19018638,gross,10.69
1,938205,gross,10.69
1,538530,gross,10.69
1,939881,gross,10.69
1,940183,gross,10.69
1,19040641,gross,1483
1,2102839,gross,1483
1,1141018,gross,2050
1,2102852,gross,2050
1,2102853,gross,1483
1,2102855,gross,2972.87
1,2102856,gross,3038
1,2102900,gross,379
1,2102900,gross,569
1,2102901,gross,379
1,2102901,gross,569
1,1149196,gross,379
1,2102912,gross,379
1,1149196,gross,569
1,2102912,gross,569
1,2103013,gross,8193
1,32349,gross,10.69
1,291,gross,10.69
1,19050214,gross,10.69
1,32350,gross,10.69
1,292,gross,10.69
1,32351,gross,10.69
1,32353,gross,10.69
1,2103355,gross,2599
1,32355,gross,10.69
1,32359,gross,10.69
1,46257748,gross,7336
1,46257752,gross,7336
1,46257753,gross,7336
1,2103796,gross,2346
1,2104479,gross,3637.76
1,2104816,gross,308
1,2105808,gross,4397
1,2105897,gross,732
1,2105897,gross,1581.12
1,2105915,gross,545
1,2105915,gross,253
1,2105915,gross,363
1,40757039,gross,452
1,40757039,gross,301
1,2105918,gross,156.57
1,2105918,gross,254
1,2105932,gross,118
1,2106469,gross,689
1,2106471,gross,213.44
1,19081143,gross,420
1,2106527,gross,420
1,2106630,gross,174
1,32375,gross,10.69
1,391,gross,10.69
1,32377,gross,10.69
1,2106742,gross,1483
1,2106786,gross,3411
1,2106787,gross,1457
1,40757141,gross,747
1,43527914,gross,750
1,43527915,gross,668
1,43527917,gross,1180
1,2106788,gross,747
1,709961,gross,1924.17
1,709962,gross,1924.17
1,2106986,gross,12955
1,2106987,gross,10655
1,2106988,gross,11306
1,2106990,gross,7984
1,41977346,gross,7984
1,2106991,gross,7984
1,19088231,gross,8122
1,2107002,gross,8122
1,2107003,gross,10655
1,2107004,gross,11246
1,2107005,gross,3342
1,2107006,gross,8134
1,2107007,gross,9385
1,2107008,gross,5871
1,2107010,gross,4598
1,42742522,gross,19066
1,2107011,gross,2632
1,2107022,gross,2632
1,2107023,gross,10655
1,2107024,gross,7397
1,2107025,gross,2849
1,42742523,gross,11155
1,42742524,gross,12721
1,42742525,gross,19066
1,42742526,gross,23722
1,42742527,gross,33061
1,2107027,gross,7984
1,2107028,gross,3376
1,2107029,gross,3568
1,2107043,gross,23722
1,2107044,gross,3376
1,2107046,gross,3568
1,2107049,gross,33061
1,42742528,gross,23722
1,41942027,gross,23722
1,42742529,gross,23722
1,42742530,gross,33061
1,46257394,gross,38320.48
1,723344,gross,4574
1,46257509,gross,4574
1,927084,gross,24181
1,927086,gross,7984
1,927087,gross,1616
1,42627933,gross,30245
1,42627933,gross,26300
1,41952049,gross,26300
1,43527919,gross,26300
1,2107426,gross,2030
1,2107428,gross,1262
1,2107494,gross,2892
1,2107495,gross,2892
1,43527920,gross,3369
1,43527922,gross,3369
1,43527923,gross,3369
1,2108055,gross,668
1,2108056,gross,322
1,2108057,gross,402
1,2108058,gross,845
1,2108059,gross,845
1,2108060,gross,289
1,2108061,gross,399
1,2108072,gross,399
1,19100313,gross,446
1,2108073,gross,446
1,2108075,gross,401
1,2108075,gross,109.47
1,2108077,gross,491
1,2108078,gross,680
1,2108079,gross,737
1,2108080,gross,826
1,2108081,gross,979
1,2108092,gross,179
1,43527924,gross,6390.44
1,43527906,gross,8473.5
1,43527906,gross,5649
1,43527907,gross,5649
1,43527907,gross,8473.5
1,43527926,gross,6045
1,43527928,gross,6048
1,43527928,gross,4032
1,2108093,gross,880
1,2108094,gross,975
1,2108095,gross,1082
1,2108096,gross,201
1,42742531,gross,5844.08
1,42742532,gross,6468
1,42742534,gross,4797
1,2108113,gross,11.74
1,2108115,gross,30.16
1,2108119,gross,433
1,2108142,gross,1981
1,2108148,gross,290
1,2108189,gross,1830
1,2108190,gross,1830
1,2108190,gross,104.07
1,2108202,gross,3092
1,2108204,gross,3511
1,2108206,gross,3459
1,2108207,gross,7611
1,2108208,gross,1295
1,927091,gross,1479
1,2108223,gross,1309
1,2108224,gross,2849
1,2108225,gross,1654
1,2108226,gross,2849
1,2108227,gross,3828
1,2108228,gross,4720
1,2108229,gross,1256
1,2108230,gross,2849
1,2108231,gross,922
1,2108252,gross,1658
1,2108253,gross,133
1,2108254,gross,133
1,2108255,gross,434
1,2108256,gross,2849
1,2108257,gross,1180
1,2108258,gross,1180
1,2108259,gross,712
1,2108260,gross,154.02
1,2108260,gross,175.16
1,2108260,gross,174
1,2108261,gross,265
1,2108261,gross,54.93
1,42628575,gross,1180
1,42627979,gross,6717
1,42628018,gross,13576
1,42628576,gross,6717
1,42628019,gross,13576
1,42628057,gross,20578
1,42628058,gross,1064
1,19040051,gross,3909
1,42628580,gross,3909
